SAMPLE_IDS,POINT_ID,LINE_ID,X_LOCAL_M,Y_LOCAL_M,DEPTH_M,Z_LOCAL_M,VX_KM_S,N_MERGED
W9:90,W9,L1,-750,220,3802.083000,-3802.083000,2.074999000,1
W9:89,W9,L1,-750,220,3471.154000,-3471.154000,2.025541000,1
W9:88,W9,L1,-750,220,3160.714000,-3160.714000,2.140959000,1
W9:87,W9,L1,-750,220,2500.000000,-2500.000000,2.955994000,1
W9:86,W9,L1,-750,220,2226.563000,-2226.563000,2.091863000,1
W9:85,W9,L1,-750,220,1992.647000,-1992.647000,2.005063000,1
W9:84,W9,L1,-750,220,1819.444000,-1819.444000,1.804918000,1
W9:83,W9,L1,-750,220,1644.737000,-1644.737000,1.861585000,1
W9:82,W9,L1,-750,220,1506.250000,-1506.250000,1.720827000,1
W9:81,W9,L1,-750,220,1404.762000,-1404.762000,1.531432000,1
W9:80,W9,L1,-750,220,1289.773000,-1289.773000,1.671348000,1
W9:79,W9,L1,-750,220,1168.478000,-1168.478000,1.721795000,1
W9:78,W9,L1,-750,220,1057.292000,-1057.292000,1.662539000,1
W9:77,W9,L1,-750,220,940.000000,-940.000000,1.670973000,1
W9:76,W9,L1,-750,220,817.308000,-817.308000,1.640870000,1
W9:75,W9,L1,-750,220,736.111000,-736.111000,1.387696000,1
W9:74,W9,L1,-750,220,709.821000,-709.821000,0.795000000,1
W9:73,W9,L1,-750,220,629.310000,-629.310000,1.380567000,1
W9:72,W9,L1,-750,220,600.000000,-600.000000,0.923086000,1
W9:71,W9,L1,-750,220,576.613000,-576.613000,0.836816000,1
W9:70,W9,L1,-750,220,554.688000,-554.688000,0.834780000,1
W9:69,W9,L1,-750,220,534.091000,-534.091000,0.832693000,1
W9:68,W9,L1,-750,220,507.353000,-507.353000,0.979104000,1
W9:67,W9,L1,-750,220,467.857000,-467.857000,1.137700000,1
W9:66,W9,L1,-750,220,434.028000,-434.028000,1.064836000,1
W9:65,W9,L1,-750,220,415.541000,-415.541000,0.839126000,1
W9:64,W9,L1,-750,220,384.868000,-384.868000,1.024740000,1
W9:63,W9,L1,-750,220,320.513000,-320.513000,1.216858000,1
W9:62,W9,L1,-750,220,312.500000,-312.500000,0.500000000,1
W9:61,W9,L1,-750,220,292.683000,-292.683000,0.814046000,1
W9:60,W9,L1,-750,220,279.762000,-279.762000,0.691664000,1
W9:59,W9,L1,-750,220,270.349000,-270.349000,0.605735000,1
W9:58,W9,L1,-750,220,261.364000,-261.364000,0.602572000,1
W9:57,W9,L1,-750,220,252.778000,-252.778000,0.599355000,1
W9:56,W9,L1,-750,220,244.565000,-244.565000,0.596083000,1
W9:55,W9,L1,-750,220,239.362000,-239.362000,0.450000000,1
W9:54,W9,L1,-750,220,218.750000,-218.750000,0.843326000,1
W9:53,W9,L1,-750,220,214.286000,-214.286000,0.420000000,1
W9:46,W9,L1,-750,220,212.054000,-212.054000,0.735407000,1
W9:45,W9,L1,-750,220,210.526000,-210.526000,0.516259000,1
W9:47,W9,L1,-750,220,209.091000,-209.091000,0.772638000,1
W9:52,W9,L1,-750,220,207.500000,-207.500000,0.565736000,1
W9:49,W9,L1,-750,220,205.189000,-205.189000,0.812588000,1
W9:48,W9,L1,-750,220,203.704000,-203.704000,0.479722000,1
W9:51,W9,L1,-750,220,200.980000,-200.980000,0.562135000,1
W9:44,W9,L1,-750,220,200.431000,-200.431000,0.802114000,1
W9:50,W9,L1,-750,220,194.712000,-194.712000,0.558480000,1
W9:43,W9,L1,-750,220,188.559000,-188.559000,0.834102000,1
W9:42,W9,L1,-750,220,181.250000,-181.250000,0.700127000,1
W9:41,W9,L1,-750,220,170.082000,-170.082000,0.797491000,1
W9:40,W9,L1,-750,220,161.290000,-161.290000,0.725739000,1
W9:39,W9,L1,-750,220,158.730000,-158.730000,0.400000000,1
W9:38,W9,L1,-750,220,158.203000,-158.203000,0.487681000,1
W9:37,W9,L1,-750,220,150.000000,-150.000000,0.719619000,1
W9:34,W9,L1,-750,220,147.059000,-147.059000,0.613929000,1
W9:36,W9,L1,-750,220,145.833000,-145.833000,0.560617000,1
W9:35,W9,L1,-750,220,145.522000,-145.522000,0.483915000,1
W9:33,W9,L1,-750,220,144.928000,-144.928000,0.400000000,1
W9:32,W9,L1,-750,220,125.000000,-125.000000,0.932636000,1
W9:31,W9,L1,-750,220,123.239000,-123.239000,0.350000000,1
W9:30,W9,L1,-750,220,121.528000,-121.528000,0.350000000,1
W9:29,W9,L1,-750,220,119.863000,-119.863000,0.350000000,1
W9:28,W9,L1,-750,220,118.243000,-118.243000,0.350000000,1
W9:27,W9,L1,-750,220,116.667000,-116.667000,0.350000000,1
W9:26,W9,L1,-750,220,115.132000,-115.132000,0.350000000,1
W9:25,W9,L1,-750,220,103.896000,-103.896000,0.773823000,1
W9:24,W9,L1,-750,220,102.564000,-102.564000,0.320000000,1
W9:23,W9,L1,-750,220,98.101000,-98.101000,0.573304000,1
W9:22,W9,L1,-750,220,87.500000,-87.500000,0.709386000,1
W9:21,W9,L1,-750,220,83.333000,-83.333000,0.519292000,1
W9:20,W9,L1,-750,220,79.268000,-79.268000,0.506148000,1
W9:19,W9,L1,-750,220,75.301000,-75.301000,0.492801000,1
W9:18,W9,L1,-750,220,74.405000,-74.405000,0.250000000,1
W9:17,W9,L1,-750,220,73.529000,-73.529000,0.250000000,1
W9:16,W9,L1,-750,220,72.674000,-72.674000,0.250000000,1
W9:15,W9,L1,-750,220,71.839000,-71.839000,0.250000000,1
W9:14,W9,L1,-750,220,71.023000,-71.023000,0.250000000,1
W9:13,W9,L1,-750,220,70.225000,-70.225000,0.250000000,1
W9:12,W9,L1,-750,220,69.444000,-69.444000,0.250000000,1
W9:11,W9,L1,-750,220,68.681000,-68.681000,0.250000000,1
W9:10,W9,L1,-750,220,67.935000,-67.935000,0.250000000,1
W9:9,W9,L1,-750,220,67.204000,-67.204000,0.250000000,1
W9:8,W9,L1,-750,220,66.489000,-66.489000,0.250000000,1
W9:7,W9,L1,-750,220,65.789000,-65.789000,0.250000000,1
W9:6,W9,L1,-750,220,65.104000,-65.104000,0.250000000,1
W9:5,W9,L1,-750,220,64.433000,-64.433000,0.250000000,1
W9:4,W9,L1,-750,220,63.776000,-63.776000,0.250000000,1
W9:3,W9,L1,-750,220,63.131000,-63.131000,0.250000000,1
W9:2,W9,L1,-750,220,62.500000,-62.500000,0.250000000,1
W27:89,W27,L3,-495,0,3884.615000,-3884.615000,2.420219000,1
W27:88,W27,L3,-495,0,3562.500000,-3562.500000,2.283034000,1
W27:87,W27,L3,-495,0,3275.000000,-3275.000000,2.318235000,1
W27:86,W27,L3,-495,0,3046.875000,-3046.875000,2.157316000,1
W27:85,W27,L3,-495,0,2867.647000,-2867.647000,1.950000000,1
W27:84,W27,L3,-495,0,2569.444000,-2569.444000,2.796199000,1
W27:83,W27,L3,-495,0,2256.579000,-2256.579000,2.859319000,1
W27:82,W27,L3,-495,0,2056.250000,-2056.250000,2.412732000,1
W27:81,W27,L3,-495,0,1875.000000,-1875.000000,2.353958000,1
W27:80,W27,L3,-495,0,1744.318000,-1744.318000,2.081985000,1
W27:79,W27,L3,-495,0,1663.043000,-1663.043000,1.634388000,1
W27:77,W27,L3,-495,0,1000.000000,-1000.000000,1.589774000,1
W27:76,W27,L3,-495,0,913.462000,-913.462000,1.540879000,1
W27:75,W27,L3,-495,0,856.481000,-856.481000,1.311357000,1
W27:74,W27,L3,-495,0,803.571000,-803.571000,1.291709000,1
W27:73,W27,L3,-495,0,754.310000,-754.310000,1.271507000,1
W27:72,W27,L3,-495,0,745.833000,-745.833000,1.005490000,1
W27:71,W27,L3,-495,0,709.677000,-709.677000,1.174057000,1
W27:70,W27,L3,-495,0,671.875000,-671.875000,1.222425000,1
W27:68,W27,L3,-495,0,580.882000,-580.882000,1.337285000,1
W27:67,W27,L3,-495,0,557.143000,-557.143000,1.011647000,1
W27:69,W27,L3,-495,0,553.030000,-553.030000,1.730308000,1
W27:66,W27,L3,-495,0,531.250000,-531.250000,1.075575000,1
W27:65,W27,L3,-495,0,510.135000,-510.135000,0.993599000,1
W27:64,W27,L3,-495,0,473.684000,-473.684000,1.245179000,1
W27:63,W27,L3,-495,0,455.128000,-455.128000,0.952862000,1
W27:62,W27,L3,-495,0,437.500000,-437.500000,0.945970000,1
W27:61,W27,L3,-495,0,426.829000,-426.829000,0.700000000,1
W27:60,W27,L3,-495,0,416.667000,-416.667000,0.700000000,1
W27:59,W27,L3,-495,0,380.814000,-380.814000,1.269051000,1
W27:58,W27,L3,-495,0,369.318000,-369.318000,0.806454000,1
W27:57,W27,L3,-495,0,333.333000,-333.333000,1.235540000,1
W27:56,W27,L3,-495,0,326.087000,-326.087000,0.600000000,1
W27:55,W27,L3,-495,0,292.553000,-292.553000,1.171251000,1
W27:54,W27,L3,-495,0,286.458000,-286.458000,0.550000000,1
W27:53,W27,L3,-495,0,280.612000,-280.612000,0.550000000,1
W27:52,W27,L3,-495,0,275.000000,-275.000000,0.550000000,1
W27:51,W27,L3,-495,0,245.098000,-245.098000,1.114316000,1
W27:50,W27,L3,-495,0,240.385000,-240.385000,0.500000000,1
W27:49,W27,L3,-495,0,235.849000,-235.849000,0.500000000,1
W27:48,W27,L3,-495,0,162.037000,-162.037000,1.267334000,1
W27:47,W27,L3,-495,0,159.091000,-159.091000,0.350000000,1
W27:46,W27,L3,-495,0,156.250000,-156.250000,0.350000000,1
W27:37,W27,L3,-495,0,153.846000,-153.846000,1.026872000,1
W27:45,W27,L3,-495,0,153.509000,-153.509000,0.350000000,1
W27:36,W27,L3,-495,0,151.515000,-151.515000,0.400000000,1
W27:44,W27,L3,-495,0,150.862000,-150.862000,0.350000000,1
W27:35,W27,L3,-495,0,149.254000,-149.254000,0.400000000,1
W27:43,W27,L3,-495,0,148.305000,-148.305000,0.350000000,1
W27:34,W27,L3,-495,0,147.059000,-147.059000,0.400000000,1
W27:42,W27,L3,-495,0,145.833000,-145.833000,0.350000000,1
W27:33,W27,L3,-495,0,144.928000,-144.928000,0.400000000,1
W27:41,W27,L3,-495,0,143.443000,-143.443000,0.350000000,1
W27:32,W27,L3,-495,0,142.857000,-142.857000,0.400000000,1
W27:40,W27,L3,-495,0,141.129000,-141.129000,0.350000000,1
W27:39,W27,L3,-495,0,138.889000,-138.889000,0.350000000,1
W27:31,W27,L3,-495,0,123.239000,-123.239000,0.935884000,1
W27:30,W27,L3,-495,0,121.528000,-121.528000,0.350000000,1
W27:29,W27,L3,-495,0,119.863000,-119.863000,0.350000000,1
W27:28,W27,L3,-495,0,118.243000,-118.243000,0.350000000,1
W27:38,W27,L3,-495,0,117.188000,-117.188000,0.819082000,1
W27:27,W27,L3,-495,0,116.667000,-116.667000,0.350000000,1
W27:26,W27,L3,-495,0,115.132000,-115.132000,0.350000000,1
W27:25,W27,L3,-495,0,113.636000,-113.636000,0.350000000,1
W27:24,W27,L3,-495,0,96.154000,-96.154000,0.859913000,1
W27:23,W27,L3,-495,0,94.937000,-94.937000,0.300000000,1
W27:22,W27,L3,-495,0,93.750000,-93.750000,0.300000000,1
W27:21,W27,L3,-495,0,92.593000,-92.593000,0.300000000,1
W27:20,W27,L3,-495,0,91.463000,-91.463000,0.300000000,1
W27:19,W27,L3,-495,0,90.361000,-90.361000,0.300000000,1
W27:18,W27,L3,-495,0,86.310000,-86.310000,0.552760000,1
W27:17,W27,L3,-495,0,85.294000,-85.294000,0.290000000,1
W27:16,W27,L3,-495,0,84.302000,-84.302000,0.290000000,1
W27:15,W27,L3,-495,0,83.333000,-83.333000,0.290000000,1
W27:14,W27,L3,-495,0,82.386000,-82.386000,0.290000000,1
W27:13,W27,L3,-495,0,81.461000,-81.461000,0.290000000,1
W27:9,W27,L3,-495,0,80.645000,-80.645000,0.543768000,1
W27:12,W27,L3,-495,0,80.556000,-80.556000,0.290000000,1
W27:8,W27,L3,-495,0,79.787000,-79.787000,0.300000000,1
W27:11,W27,L3,-495,0,79.670000,-79.670000,0.290000000,1
W27:7,W27,L3,-495,0,78.947000,-78.947000,0.300000000,1
W27:10,W27,L3,-495,0,78.804000,-78.804000,0.290000000,1
W27:6,W27,L3,-495,0,78.125000,-78.125000,0.300000000,1
W27:5,W27,L3,-495,0,77.320000,-77.320000,0.300000000,1
W27:4,W27,L3,-495,0,76.531000,-76.531000,0.300000000,1
W27:3,W27,L3,-495,0,75.758000,-75.758000,0.300000000,1
W27:2,W27,L3,-495,0,75.000000,-75.000000,0.300000000,1
W8:88,W8,L1,-450,220,3125.000000,-3125.000000,2.667106000,1
W8:87,W8,L1,-450,220,2664.063000,-2664.063000,2.902701000,1
W8:86,W8,L1,-450,220,2352.941000,-2352.941000,2.495884000,1
W8:85,W8,L1,-450,220,2180.556000,-2180.556000,1.957321000,1
W8:84,W8,L1,-450,220,1986.842000,-1986.842000,2.162271000,1
W8:83,W8,L1,-450,220,1768.750000,-1768.750000,2.296372000,1
W8:82,W8,L1,-450,220,1565.476000,-1565.476000,2.222133000,1
W8:81,W8,L1,-450,220,1392.045000,-1392.045000,2.073797000,1
W8:80,W8,L1,-450,220,1195.652000,-1195.652000,2.103630000,1
W8:79,W8,L1,-450,220,1015.625000,-1015.625000,1.946436000,1
W8:78,W8,L1,-450,220,905.000000,-905.000000,1.596285000,1
W8:77,W8,L1,-450,220,841.346000,-841.346000,1.291985000,1
W8:76,W8,L1,-450,220,763.889000,-763.889000,1.394574000,1
W8:75,W8,L1,-450,220,709.821000,-709.821000,1.215901000,1
W8:74,W8,L1,-450,220,646.552000,-646.552000,1.284799000,1
W8:73,W8,L1,-450,220,625.000000,-625.000000,0.750000000,1
W8:72,W8,L1,-450,220,604.839000,-604.839000,0.750000000,1
W8:71,W8,L1,-450,220,585.938000,-585.938000,0.750000000,1
W8:70,W8,L1,-450,220,545.455000,-545.455000,1.164955000,1
W8:69,W8,L1,-450,220,477.941000,-477.941000,1.342303000,1
W8:68,W8,L1,-450,220,432.143000,-432.143000,1.140612000,1
W8:65,W8,L1,-450,220,384.868000,-384.868000,0.961910000,1
W8:67,W8,L1,-450,220,381.944000,-381.944000,1.128243000,1
W8:66,W8,L1,-450,220,371.622000,-371.622000,0.550000000,1
W8:64,W8,L1,-450,220,368.590000,-368.590000,0.801999000,1
W8:63,W8,L1,-450,220,356.250000,-356.250000,0.711086000,1
W8:60,W8,L1,-450,220,261.628000,-261.628000,0.887879000,1
W8:55,W8,L1,-450,220,260.417000,-260.417000,0.992209000,1
W8:59,W8,L1,-450,220,255.682000,-255.682000,0.450000000,1
W8:54,W8,L1,-450,220,255.102000,-255.102000,0.500000000,1
W8:53|W8:58,W8,L1,-450,220,250.000000,-250.000000,0.475000000,2
W8:57,W8,L1,-450,220,244.565000,-244.565000,0.450000000,1
W8:62,W8,L1,-450,220,243.902000,-243.902000,1.348214000,1
W8:56,W8,L1,-450,220,239.362000,-239.362000,0.450000000,1
W8:61,W8,L1,-450,220,238.095000,-238.095000,0.400000000,1
W8:52,W8,L1,-450,220,220.588000,-220.588000,1.032662000,1
W8:51,W8,L1,-450,220,216.346000,-216.346000,0.450000000,1
W8:50,W8,L1,-450,220,212.264000,-212.264000,0.450000000,1
W8:49,W8,L1,-450,220,208.333000,-208.333000,0.450000000,1
W8:48,W8,L1,-450,220,204.545000,-204.545000,0.450000000,1
W8:47,W8,L1,-450,220,200.893000,-200.893000,0.450000000,1
W8:46,W8,L1,-450,220,197.368000,-197.368000,0.450000000,1
W8:45,W8,L1,-450,220,193.966000,-193.966000,0.450000000,1
W8:44,W8,L1,-450,220,182.203000,-182.203000,0.812806000,1
W8:43,W8,L1,-450,220,175.000000,-175.000000,0.681242000,1
W8:42,W8,L1,-450,220,172.131000,-172.131000,0.420000000,1
W8:40,W8,L1,-450,220,166.667000,-166.667000,0.621316000,1
W8:41,W8,L1,-450,220,165.323000,-165.323000,0.673322000,1
W8:39,W8,L1,-450,220,156.250000,-156.250000,0.784458000,1
W8:38,W8,L1,-450,220,153.846000,-153.846000,0.400000000,1
W8:37,W8,L1,-450,220,151.515000,-151.515000,0.400000000,1
W8:36,W8,L1,-450,220,145.522000,-145.522000,0.658763000,1
W8:35,W8,L1,-450,220,143.382000,-143.382000,0.390000000,1
W8:34,W8,L1,-450,220,137.681000,-137.681000,0.649887000,1
W8:32,W8,L1,-450,220,130.282000,-130.282000,0.587811000,1
W8:33,W8,L1,-450,220,128.571000,-128.571000,0.740490000,1
W8:31,W8,L1,-450,220,128.472000,-128.472000,0.370000000,1
W8:30,W8,L1,-450,220,126.712000,-126.712000,0.370000000,1
W8:29,W8,L1,-450,220,125.000000,-125.000000,0.370000000,1
W8:28,W8,L1,-450,220,116.667000,-116.667000,0.737078000,1
W8:27,W8,L1,-450,220,111.842000,-111.842000,0.609741000,1
W8:26,W8,L1,-450,220,107.143000,-107.143000,0.597764000,1
W8:24,W8,L1,-450,220,98.101000,-98.101000,0.532570000,1
W8:23,W8,L1,-450,220,96.875000,-96.875000,0.310000000,1
W8:25,W8,L1,-450,220,96.154000,-96.154000,0.740895000,1
W8:22,W8,L1,-450,220,92.593000,-92.593000,0.562414000,1
W8:21,W8,L1,-450,220,85.366000,-85.366000,0.638619000,1
W8:20,W8,L1,-450,220,78.313000,-78.313000,0.606653000,1
W8:19,W8,L1,-450,220,74.405000,-74.405000,0.494181000,1
W8:18,W8,L1,-450,220,73.529000,-73.529000,0.250000000,1
W8:17,W8,L1,-450,220,72.674000,-72.674000,0.250000000,1
W8:16,W8,L1,-450,220,71.839000,-71.839000,0.250000000,1
W8:15,W8,L1,-450,220,71.023000,-71.023000,0.250000000,1
W8:14,W8,L1,-450,220,70.225000,-70.225000,0.250000000,1
W8:13,W8,L1,-450,220,69.444000,-69.444000,0.250000000,1
W8:12,W8,L1,-450,220,68.681000,-68.681000,0.250000000,1
W8:11,W8,L1,-450,220,67.935000,-67.935000,0.250000000,1
W8:10,W8,L1,-450,220,67.204000,-67.204000,0.250000000,1
W8:4,W8,L1,-450,220,55.556000,-55.556000,0.438684000,1
W8:5,W8,L1,-450,220,53.571000,-53.571000,0.422441000,1
W8:9,W8,L1,-450,220,53.191000,-53.191000,0.683608000,1
W8:8,W8,L1,-450,220,52.632000,-52.632000,0.200000000,1
W8:7,W8,L1,-450,220,52.083000,-52.083000,0.200000000,1
W8:6,W8,L1,-450,220,51.546000,-51.546000,0.200000000,1
W8:3,W8,L1,-450,220,50.000000,-50.000000,0.524804000,1
W7:90,W7,L1,-200,220,4062.500000,-4062.500000,2.244636000,1
W7:89,W7,L1,-200,220,3740.385000,-3740.385000,2.007203000,1
W7:88,W7,L1,-200,220,3455.357000,-3455.357000,2.062851000,1
W7:87,W7,L1,-200,220,3183.333000,-3183.333000,2.212613000,1
W7:86,W7,L1,-200,220,2968.750000,-2968.750000,2.044044000,1
W7:85,W7,L1,-200,220,2661.765000,-2661.765000,2.656757000,1
W7:84,W7,L1,-200,220,2430.556000,-2430.556000,2.410277000,1
W7:83,W7,L1,-200,220,2236.842000,-2236.842000,2.297475000,1
W7:82,W7,L1,-200,220,2068.750000,-2068.750000,2.224782000,1
W7:81,W7,L1,-200,220,1851.190000,-1851.190000,2.524409000,1
W7:80,W7,L1,-200,220,1659.091000,-1659.091000,2.400631000,1
W7:79,W7,L1,-200,220,1489.130000,-1489.130000,2.279611000,1
W7:78,W7,L1,-200,220,1328.125000,-1328.125000,2.207925000,1
W7:77,W7,L1,-200,220,1000.000000,-1000.000000,2.546736000,1
W7:76,W7,L1,-200,220,913.462000,-913.462000,1.540879000,1
W7:75,W7,L1,-200,220,824.074000,-824.074000,1.543697000,1
W7:74,W7,L1,-200,220,758.929000,-758.929000,1.365202000,1
W7:73,W7,L1,-200,220,732.759000,-732.759000,0.850000000,1
W7:72,W7,L1,-200,220,666.667000,-666.667000,1.394519000,1
W7:71,W7,L1,-200,220,645.161000,-645.161000,0.800000000,1
W7:70,W7,L1,-200,220,625.000000,-625.000000,0.800000000,1
W7:69,W7,L1,-200,220,568.182000,-568.182000,1.357087000,1
W7:68,W7,L1,-200,220,551.471000,-551.471000,0.750000000,1
W7:67,W7,L1,-200,220,535.714000,-535.714000,0.750000000,1
W7:66,W7,L1,-200,220,520.833000,-520.833000,0.750000000,1
W7:65,W7,L1,-200,220,506.757000,-506.757000,0.750000000,1
W7:64,W7,L1,-200,220,476.974000,-476.974000,1.158456000,1
W7:63,W7,L1,-200,220,448.718000,-448.718000,1.133571000,1
W7:61,W7,L1,-200,220,396.341000,-396.341000,1.162556000,1
W7:60,W7,L1,-200,220,386.905000,-386.905000,0.650000000,1
W7:59,W7,L1,-200,220,377.907000,-377.907000,0.650000000,1
W7:62,W7,L1,-200,220,375.000000,-375.000000,1.460472000,1
W7:58,W7,L1,-200,220,357.955000,-357.955000,1.019545000,1
W7:57,W7,L1,-200,220,344.444000,-344.444000,0.875396000,1
W7:56,W7,L1,-200,220,336.957000,-336.957000,0.620000000,1
W7:55,W7,L1,-200,220,308.511000,-308.511000,1.148399000,1
W7:54,W7,L1,-200,220,291.667000,-291.667000,0.948597000,1
W7:53,W7,L1,-200,220,270.408000,-270.408000,1.007777000,1
W7:52,W7,L1,-200,220,250.000000,-250.000000,0.969300000,1
W7:51,W7,L1,-200,220,245.098000,-245.098000,0.500000000,1
W7:50,W7,L1,-200,220,240.385000,-240.385000,0.500000000,1
W7:49,W7,L1,-200,220,226.415000,-226.415000,0.862004000,1
W7:48,W7,L1,-200,220,208.333000,-208.333000,0.912466000,1
W7:47,W7,L1,-200,220,181.818000,-181.818000,0.966599000,1
W7:46,W7,L1,-200,220,169.643000,-169.643000,0.731788000,1
W7:39,W7,L1,-200,220,158.730000,-158.730000,0.895058000,1
W7:45,W7,L1,-200,220,153.509000,-153.509000,0.768157000,1
W7:44,W7,L1,-200,220,150.862000,-150.862000,0.350000000,1
W7:43,W7,L1,-200,220,148.305000,-148.305000,0.350000000,1
W7:36,W7,L1,-200,220,147.727000,-147.727000,0.597609000,1
W7:35,W7,L1,-200,220,147.388000,-147.388000,0.487941000,1
W7:34,W7,L1,-200,220,147.059000,-147.059000,0.494555000,1
W7:37,W7,L1,-200,220,146.154000,-146.154000,0.774102000,1
W7:42,W7,L1,-200,220,145.833000,-145.833000,0.350000000,1
W7:41,W7,L1,-200,220,143.443000,-143.443000,0.350000000,1
W7:40,W7,L1,-200,220,141.129000,-141.129000,0.350000000,1
W7:33,W7,L1,-200,220,137.681000,-137.681000,0.768339000,1
W7:38,W7,L1,-200,220,136.719000,-136.719000,0.912398000,1
W7:32,W7,L1,-200,220,132.143000,-132.143000,0.638711000,1
W7:31,W7,L1,-200,220,126.761000,-126.761000,0.627378000,1
W7:30,W7,L1,-200,220,121.528000,-121.528000,0.615885000,1
W7:29,W7,L1,-200,220,119.863000,-119.863000,0.350000000,1
W7:28,W7,L1,-200,220,118.243000,-118.243000,0.350000000,1
W7:27,W7,L1,-200,220,110.000000,-110.000000,0.705608000,1
W7:26,W7,L1,-200,220,108.553000,-108.553000,0.330000000,1
W7:25,W7,L1,-200,220,103.896000,-103.896000,0.583902000,1
W7:23,W7,L1,-200,220,101.266000,-101.266000,0.545129000,1
W7:24,W7,L1,-200,220,99.359000,-99.359000,0.571637000,1
W7:22,W7,L1,-200,220,93.750000,-93.750000,0.667870000,1
W7:21,W7,L1,-200,220,92.593000,-92.593000,0.300000000,1
W7:20,W7,L1,-200,220,91.463000,-91.463000,0.300000000,1
W7:19,W7,L1,-200,220,90.361000,-90.361000,0.300000000,1
W7:18,W7,L1,-200,220,86.310000,-86.310000,0.552760000,1
W7:17,W7,L1,-200,220,82.353000,-82.353000,0.539757000,1
W7:16,W7,L1,-200,220,78.488000,-78.488000,0.526565000,1
W7:15,W7,L1,-200,220,71.839000,-71.839000,0.596281000,1
W7:14,W7,L1,-200,220,71.023000,-71.023000,0.250000000,1
W7:13,W7,L1,-200,220,70.225000,-70.225000,0.250000000,1
W7:12,W7,L1,-200,220,69.444000,-69.444000,0.250000000,1
W7:11,W7,L1,-200,220,68.681000,-68.681000,0.250000000,1
W7:10,W7,L1,-200,220,67.935000,-67.935000,0.250000000,1
W7:9,W7,L1,-200,220,67.204000,-67.204000,0.250000000,1
W7:8,W7,L1,-200,220,61.170000,-61.170000,0.571848000,1
W7:7,W7,L1,-200,220,57.895000,-57.895000,0.462228000,1
W7:6,W7,L1,-200,220,57.292000,-57.292000,0.220000000,1
W7:4,W7,L1,-200,220,56.122000,-56.122000,0.437502000,1
W7:3,W7,L1,-200,220,55.556000,-55.556000,0.220000000,1
W7:2,W7,L1,-200,220,55.000000,-55.000000,0.220000000,1
W7:5,W7,L1,-200,220,54.124000,-54.124000,0.448678000,1
W26:88,W26,L3,-160,0,3812.500000,-3812.500000,2.375271000,1
W26:87,W26,L3,-160,0,3416.667000,-3416.667000,2.832915000,1
W26:86,W26,L3,-160,0,3125.000000,-3125.000000,2.554415000,1
W26:85,W26,L3,-160,0,2867.647000,-2867.647000,2.525113000,1
W26:84,W26,L3,-160,0,2569.444000,-2569.444000,2.796199000,1
W26:83,W26,L3,-160,0,2302.632000,-2302.632000,2.707491000,1
W26:82,W26,L3,-160,0,2087.500000,-2087.500000,2.511667000,1
W26:81,W26,L3,-160,0,1845.238000,-1845.238000,2.630736000,1
W26:80,W26,L3,-160,0,1659.091000,-1659.091000,2.370309000,1
W26:79,W26,L3,-160,0,1483.696000,-1483.696000,2.302995000,1
W26:78,W26,L3,-160,0,1343.750000,-1343.750000,2.104794000,1
W26:77,W26,L3,-160,0,1200.000000,-1200.000000,2.100438000,1
W26:76,W26,L3,-160,0,1105.769000,-1105.769000,1.786598000,1
W26:75,W26,L3,-160,0,1018.519000,-1018.519000,1.739535000,1
W26:74,W26,L3,-160,0,741.071000,-741.071000,2.304036000,1
W26:73,W26,L3,-160,0,689.655000,-689.655000,1.230704000,1
W26:72,W26,L3,-160,0,625.000000,-625.000000,1.328212000,1
W26:71,W26,L3,-160,0,604.839000,-604.839000,0.750000000,1
W26:70,W26,L3,-160,0,585.938000,-585.938000,0.750000000,1
W26:69,W26,L3,-160,0,534.091000,-534.091000,1.261976000,1
W26:68,W26,L3,-160,0,522.059000,-522.059000,0.339572000,1
W26:67,W26,L3,-160,0,510.714000,-510.714000,0.300502000,1
W26:65,W26,L3,-160,0,506.757000,-506.757000,1.096830000,1
W26:66,W26,L3,-160,0,500.000000,-500.000000,0.229753000,1
W26:64,W26,L3,-160,0,427.632000,-427.632000,1.525717000,1
W26:63,W26,L3,-160,0,416.667000,-416.667000,0.650000000,1
W26:62,W26,L3,-160,0,387.500000,-387.500000,1.083356000,1
W26:61,W26,L3,-160,0,365.854000,-365.854000,0.966974000,1
W26:60,W26,L3,-160,0,357.143000,-357.143000,0.600000000,1
W26:59,W26,L3,-160,0,340.116000,-340.116000,0.899226000,1
W26:58,W26,L3,-160,0,326.705000,-326.705000,0.820278000,1
W26:57,W26,L3,-160,0,316.667000,-316.667000,0.723789000,1
W26:56,W26,L3,-160,0,307.065000,-307.065000,0.720879000,1
W26:55,W26,L3,-160,0,300.532000,-300.532000,0.565000000,1
W26:54,W26,L3,-160,0,289.063000,-289.063000,0.810762000,1
W26:53,W26,L3,-160,0,255.102000,-255.102000,1.133212000,1
W26:52,W26,L3,-160,0,250.000000,-250.000000,0.500000000,1
W26:51,W26,L3,-160,0,220.588000,-220.588000,1.032662000,1
W26:50,W26,L3,-160,0,216.346000,-216.346000,0.450000000,1
W26:49,W26,L3,-160,0,188.679000,-188.679000,0.957955000,1
W26:48,W26,L3,-160,0,162.037000,-162.037000,0.875331000,1
W26:47,W26,L3,-160,0,159.091000,-159.091000,0.350000000,1
W26:46,W26,L3,-160,0,156.250000,-156.250000,0.350000000,1
